2,1,0,1,1,6.56,9.85,74,6.0032,0,2,2011,1,5,2
2,1,0,1,1,9.84,11.365,48,15.0013,0,2,2011,1,5,4
3,1,0,1,1,9.02,11.365,47,11.0014,0,3,2011,1,5,5
33,1,0,1,1,8.2,9.85,47,15.0013,0,33,2011,1,5,6
88,1,0,1,1,7.38,9.09,43,12.998,1,87,2011,1,5,7
195,1,0,1,1,8.2,9.09,40,19.9995,3,192,2011,1,5,8
115,1,0,1,1,9.02,9.85,37,22.0028,6,109,2011,1,5,9
57,1,0,1,1,9.02,9.85,37,22.0028,4,53,2011,1,5,10
46,1,0,1,1,10.66,11.365,33,22.0028,12,34,2011,1,5,11
79,1,0,1,1,10.66,11.365,33,22.0028,5,74,2011,1,5,12
71,1,0,1,1,11.48,12.88,30,19.9995,6,65,2011,1,5,13
62,1,0,1,1,12.3,14.395,28,12.998,10,52,2011,1,5,14
62,1,0,1,1,12.3,14.395,28,12.998,7,55,2011,1,5,15
89,1,0,1,1,12.3,15.91,28,6.0032,4,85,2011,1,5,16
190,1,0,1,1,9.84,11.365,38,12.998,4,186,2011,1,5,17
169,1,0,1,1,9.84,12.12,38,8.9981,3,166,2011,1,5,18
132,1,0,1,1,9.84,12.88,38,7.0015,5,127,2011,1,5,19
89,1,0,1,1,9.02,11.365,47,11.0014,7,82,2011,1,5,20
43,1,0,1,1,8.2,9.85,51,12.998,3,40,2011,1,5,21
42,1,0,1,1,7.38,9.85,55,8.9981,1,41,2011,1,5,22
19,1,0,1,1,8.2,12.88,47,0.0,1,18,2011,1,5,23
11,1,0,1,1,7.38,12.12,55,0.0,0,11,2011,1,6,0
4,1,0,1,1,6.56,11.365,64,0.0,0,4,2011,1,6,1
2,1,0,1,1,6.56,11.365,64,0.0,0,2,2011,1,6,2
1,1,0,1,2,6.56,9.85,64,6.0032,0,1,2011,1,6,4
4,1,0,1,2,5.74,9.09,69,6.0032,0,4,2011,1,6,5
36,1,0,1,2,5.74,8.335,63,7.0015,0,36,2011,1,6,6
95,1,0,1,2,6.56,11.365,59,0.0,0,95,2011,1,6,7
219,1,0,1,1,6.56,11.365,59,0.0,3,216,2011,1,6,8
122,1,0,1,2,7.38,12.12,51,0.0,6,116,2011,1,6,9
45,1,0,1,1,8.2,12.88,47,0.0,3,42,2011,1,6,10
59,1,0,1,1,9.02,12.88,44,6.0032,2,57,2011,1,6,11
84,1,0,1,1,10.66,14.395,35,0.0,6,78,2011,1,6,12
67,1,0,1,1,10.66,13.635,35,7.0015,12,55,2011,1,6,13
70,1,0,1,1,11.48,13.635,36,11.0014,11,59,2011,1,6,14
62,1,0,1,1,11.48,13.635,36,0.0,8,54,2011,1,6,15
86,1,0,1,1,10.66,12.88,38,11.0014,12,74,2011,1,6,16
172,1,0,1,1,9.02,11.365,51,11.0014,9,163,2011,1,6,17
163,1,0,1,1,9.02,11.365,51,8.9981,5,158,2011,1,6,18
112,1,0,1,1,9.02,12.88,55,6.0032,3,109,2011,1,6,19
69,1,0,1,1,8.2,10.605,51,11.0014,3,66,2011,1,6,20
48,1,0,1,2,9.02,10.605,55,15.0013,0,48,2011,1,6,21
52,1,0,1,2,9.02,10.605,51,19.0012,1,51,2011,1,6,22
23,1,0,1,2,8.2,9.85,59,12.998,4,19,2011,1,6,23
17,1,0,1,2,8.2,9.85,64,12.998,4,13,2011,1,7,0
7,1,0,1,2,8.2,9.85,69,15.0013,2,5,2011,1,7,1
1,1,0,1,2,8.2,9.85,69,15.0013,0,1,2011,1,7,2
1,1,0,1,2,8.2,10.605,69,8.9981,0,1,2011,1,7,4
5,1,0,1,3,9.02,13.635,55,0.0,0,5,2011,1,7,5
34,1,0,1,2,8.2,12.88,69,0.0,8,26,2011,1,7,6
84,1,0,1,1,8.2,10.605,69,8.9981,8,76,2011,1,7,7
210,1,0,1,1,8.2,9.85,51,16.9979,20,190,2011,1,7,8
134,1,0,1,1,8.2,9.09,47,19.9995,9,125,2011,1,7,9
63,1,0,1,1,9.02,9.85,37,22.0028,16,47,2011,1,7,10
67,1,0,1,2,8.2,9.85,40,15.0013,19,48,2011,1,7,11
59,1,0,1,2,8.2,9.85,37,16.9979,9,50,2011,1,7,12
73,1,0,1,2,8.2,9.09,37,19.0012,9,64,2011,1,7,13
50,1,0,1,2,8.2,9.85,40,16.9979,7,43,2011,1,7,14
72,1,0,1,2,8.2,10.605,37,11.0014,9,63,2011,1,7,15
87,1,0,1,2,8.2,10.605,37,11.0014,5,82,2011,1,7,16
187,1,0,1,2,8.2,12.88,37,0.0,9,178,2011,1,7,17
123,1,0,1,1,8.2,11.365,40,6.0032,7,116,2011,1,7,18
95,1,0,1,1,6.56,9.85,55,6.0032,3,92,2011,1,7,19
51,1,0,1,1,7.38,10.605,47,7.0015,1,50,2011,1,7,20
39,1,0,1,1,7.38,9.85,47,8.9981,0,39,2011,1,7,21
36,1,0,1,2,7.38,9.85,43,11.0014,2,34,2011,1,7,22
15,1,0,1,2,7.38,9.85,51,11.0014,1,14,2011,1,7,23
25,1,0,0,2,7.38,9.85,51,11.0014,1,24,2011,1,8,0
16,1,0,0,2,7.38,10.605,55,6.0032,1,15,2011,1,8,1
16,1,0,0,2,7.38,12.12,55,0.0,3,13,2011,1,8,2
7,1,0,0,3,7.38,9.85,55,11.0014,0,7,2011,1,8,3
1,1,0,0,3,7.38,9.85,55,11.0014,0,1,2011,1,8,4
5,1,0,0,2,6.56,8.335,74,11.0014,0,5,2011,1,8,5
2,1,0,0,2,6.56,8.335,74,11.0014,0,2,2011,1,8,6
9,1,0,0,2,6.56,9.09,74,7.0015,1,8,2011,1,8,7
15,1,0,0,3,6.56,9.09,93,7.0015,0,15,2011,1,8,8
20,1,0,0,3,6.56,9.09,93,7.0015,0,20,2011,1,8,9
61,1,0,0,2,7.38,9.85,80,11.0014,5,56,2011,1,8,10
62,1,0,0,2,8.2,9.09,69,26.0027,2,60,2011,1,8,11
98,1,0,0,2,8.2,9.09,59,23.9994,8,90,2011,1,8,12
102,1,0,0,1,8.2,9.09,44,22.0028,7,95,2011,1,8,13
95,1,0,0,1,8.2,8.335,32,32.9975,12,83,2011,1,8,14
74,1,0,0,1,8.2,8.335,32,30.0026,5,69,2011,1,8,15
76,1,0,0,1,7.38,6.82,29,30.0026,8,68,2011,1,8,16
69,1,0,0,1,6.56,6.06,37,36.9974,5,64,2011,1,8,17
55,1,0,0,1,5.74,6.06,39,19.9995,3,52,2011,1,8,18
30,1,0,0,1,5.74,6.06,36,16.9979,4,26,2011,1,8,19
28,1,0,0,1,4.92,6.06,36,16.9979,0,28,2011,1,8,20
37,1,0,0,1,4.92,5.305,39,23.9994,2,35,2011,1,8,21
34,1,0,0,1,4.92,5.305,36,26.0027,1,33,2011,1,8,22
22,1,0,0,1,4.1,3.03,39,30.0026,0,22,2011,1,8,23
25,1,0,0,1,4.1,3.79,42,26.0027,1,24,2011,1,9,0
12,1,0,0,1,4.1,3.03,42,31.0009,0,12,2011,1,9,1
11,1,0,0,1,4.1,3.03,46,31.0009,0,11,2011,1,9,2
4,1,0,0,1,4.1,3.79,46,27.9993,0,4,2011,1,9,3
1,1,0,0,1,3.28,4.545,53,12.998,0,1,2011,1,9,4
1,1,0,0,1,3.28,4.545,53,12.998,0,1,2011,1,9,5
1,1,0,0,1,4.1,4.545,49,19.0012,0,1,2011,1,9,6
6,1,0,0,1,3.28,4.545,53,12.998,1,5,2011,1,9,7
10,1,0,0,1,4.1,4.545,49,19.0012,0,10,2011,1,9,8
19,1,0,0,1,4.92,3.79,46,35.0008,0,19,2011,1,9,9
49,1,0,0,1,5.74,5.305,43,26.0027,0,49,2011,1,9,10
49,1,0,0,1,6.56,6.06,40,35.0008,2,47,2011,1,9,11
83,1,0,0,1,7.38,6.82,37,30.0026,4,79,2011,1,9,12
75,1,0,0,1,8.2,8.335,34,30.0026,6,69,2011,1,9,13
72,1,0,0,1,9.02,9.09,32,31.0009,8,64,2011,1,9,14
82,1,0,0,1,9.02,9.85,35,23.9994,5,77,2011,1,9,15
92,1,0,0,1,8.2,8.335,34,30.0026,13,79,2011,1,9,16
62,1,0,0,1,7.38,7.575,37,26.0027,3,59,2011,1,9,17
48,1,0,0,1,6.56,6.82,40,22.0028,4,44,2011,1,9,18
41,1,0,0,1,6.56,6.82,43,22.0028,1,40,2011,1,9,19
38,1,0,0,1,5.74,6.06,46,16.9979,0,38,2011,1,9,20
20,1,0,0,1,5.74,5.305,46,27.9993,1,19,2011,1,9,21
15,1,0,0,1,5.74,6.06,46,19.9995,5,10,2011,1,9,22
6,1,0,0,1,4.92,6.82,50,12.998,0,6,2011,1,9,23
5,1,0,1,1,4.92,6.06,50,19.0012,2,3,2011,1,10,0
1,1,0,1,1,4.92,6.06,50,19.0012,1,0,2011,1,10,1
3,1,0,1,1,4.92,6.06,50,15.0013,0,3,2011,1,10,2
1,1,0,1,1,4.92,6.06,50,15.0013,0,1,2011,1,10,3
3,1,0,1,1,4.1,6.06,54,8.9981,1,2,2011,1,10,4
3,1,0,1,1,4.1,5.305,54,16.9979,0,3,2011,1,10,5
31,1,0,1,1,4.92,6.06,50,19.0012,0,31,2011,1,10,6
77,1,0,1,1,4.92,6.06,50,15.0013,2,75,2011,1,10,7
188,1,0,1,2,4.92,6.06,50,19.0012,4,184,2011,1,10,8
94,1,0,1,2,5.74,6.06,50,16.9979,2,92,2011,1,10,9
31,1,0,1,2,5.74,6.06,50,19.9995,0,31,2011,1,10,10
30,1,0,1,2,6.56,6.82,47,19.0012,2,28,2011,1,10,11
52,1,0,1,2,8.2,9.09,40,19.0012,5,47,2011,1,10,12
54,1,0,1,2,8.2,9.09,40,19.0012,4,50,2011,1,10,13
47,1,0,1,2,8.2,9.85,40,15.0013,0,47,2011,1,10,14
45,1,0,1,2,8.2,9.85,40,15.0013,2,43,2011,1,10,15
74,1,0,1,1,8.2,10.605,40,8.9981,4,70,2011,1,10,16
178,1,0,1,1,8.2,11.365,40,7.0015,4,174,2011,1,10,17
155,1,0,1,1,8.2,9.85,40,15.0013,1,154,2011,1,10,18
95,1,0,1,1,6.56,8.335,47,11.0014,3,92,2011,1,10,19
74,1,0,1,1,6.56,8.335,50,11.0014,1,73,2011,1,10,20
38,1,0,1,1,5.74,6.82,59,12.998,1,37,2011,1,10,21
24,1,0,1,1,5.74,7.575,59,11.0014,2,22,2011,1,10,22
18,1,0,1,1,5.74,7.575,59,11.0014,0,18,2011,1,10,23
12,1,0,1,1,5.74,8.335,59,7.0015,2,10,2011,1,11,0
3,1,0,1,1,5.74,7.575,59,11.0014,0,3,2011,1,11,1
3,1,0,1,2,6.56,7.575,55,12.998,0,3,2011,1,11,2
6,1,0,1,2,6.56,9.09,55,8.9981,0,6,2011,1,11,5
27,1,0,1,2,6.56,9.09,55,8.9981,0,27,2011,1,11,6
99,1,0,1,2,6.56,11.365,55,0.0,2,97,2011,1,11,7
217,1,0,1,2,7.38,10.605,51,6.0032,3,214,2011,1,11,8
130,1,0,1,2,7.38,9.85,51,11.0014,3,127,2011,1,11,9
54,1,0,1,2,8.2,10.605,51,11.0014,3,51,2011,1,11,10
35,1,0,1,2,8.2,10.605,47,8.9981,4,31,2011,1,11,11
57,1,0,1,2,8.2,11.365,51,7.0015,2,55,2011,1,11,12
52,1,0,1,2,8.2,11.365,59,6.0032,6,46,2011,1,11,13
63,1,0,1,2,8.2,11.365,59,6.0032,3,60,2011,1,11,14
47,1,0,1,2,6.56,9.85,80,6.0032,2,45,2011,1,11,15
76,1,0,1,2,6.56,7.575,86,15.0013,4,72,2011,1,11,16
136,1,0,1,2,6.56,7.575,86,15.0013,6,130,2011,1,11,17
95,1,0,1,3,6.56,9.09,93,7.0015,1,94,2011,1,11,18
51,1,0,1,3,6.56,11.365,93,0.0,0,51,2011,1,11,19
32,1,0,1,3,6.56,7.575,93,12.998,0,32,2011,1,11,20
20,1,0,1,3,6.56,9.85,86,6.0032,0,20,2011,1,11,21
29,1,0,1,3,6.56,9.09,93,7.0015,1,28,2011,1,11,22
19,1,0,1,3,6.56,9.85,93,6.0032,1,18,2011,1,11,23
7,1,0,1,2,6.56,9.85,86,6.0032,0,7,2011,1,12,0
6,1,0,1,2,6.56,9.09,86,7.0015,0,6,2011,1,12,1
1,1,0,1,1,5.74,7.575,86,8.9981,0,1,2011,1,12,2
5,1,0,1,1,5.74,7.575,86,11.0014,0,5,2011,1,12,5
16,1,0,1,1,4.92,7.575,93,8.9981,0,16,2011,1,12,6
54,1,0,1,1,5.74,7.575,69,8.9981,0,54,2011,1,12,7
128,1,0,1,1,6.56,8.335,59,11.0014,3,125,2011,1,12,8
81,1,0,1,1,6.56,6.82,59,22.0028,3,78,2011,1,12,9
39,1,0,1,1,7.38,9.09,55,15.0013,0,39,2011,1,12,10
35,1,0,1,1,8.2,9.09,51,26.0027,3,32,2011,1,12,11
55,1,0,1,1,8.2,7.575,47,39.0007,3,52,2011,1,12,12
49,1,0,1,1,9.02,9.85,44,23.9994,0,49,2011,1,12,13
44,1,0,1,1,8.2,9.09,47,22.0028,0,44,2011,1,12,14
49,1,0,1,1,8.2,8.335,47,27.9993,1,48,2011,1,12,15
68,1,0,1,1,9.02,9.85,44,22.0028,5,63,2011,1,12,16
139,1,0,1,1,8.2,9.09,47,23.9994,0,139,2011,1,12,17
137,1,0,1,1,8.2,7.575,47,35.0008,2,135,2011,1,12,18
83,1,0,1,1,7.38,7.575,47,27.9993,1,82,2011,1,12,19
56,1,0,1,1,6.56,6.82,50,22.0028,2,54,2011,1,12,20
57,1,0,1,1,6.56,6.82,55,22.0028,0,57,2011,1,12,21
33,1,0,1,1,6.56,6.06,55,30.0026,1,32,2011,1,12,22
20,1,0,1,1,5.74,5.305,59,27.9993,1,19,2011,1,12,23
7,1,0,1,1,5.74,6.06,59,19.0012,1,6,2011,1,13,0
2,1,0,1,1,5.74,6.06,50,19.0012,0,2,2011,1,13,1
2,1,0,1,1,5.74,6.06,50,23.9994,0,2,2011,1,13,2
3,1,0,1,1,5.74,6.06,50,22.0028,0,3,2011,1,13,3
4,1,0,1,1,5.74,6.06,50,16.9979,0,4,2011,1,13,4
3,1,0,1,1,5.74,6.06,50,19.9995,0,3,2011,1,13,5
28,1,0,1,1,4.92,7.575,54,8.9981,0,28,2011,1,13,6
72,1,0,1,1,4.92,7.575,54,8.9981,0,72,2011,1,13,7
202,1,0,1,1,5.74,6.82,50,12.998,5,197,2011,1,13,8
139,1,0,1,1,5.74,6.06,50,22.0028,2,137,2011,1,13,9
38,1,0,1,2,6.56,6.82,50,23.9994,2,36,2011,1,13,10
37,1,0,1,2,8.2,8.335,44,30.0026,4,33,2011,1,13,11
52,1,0,1,1,8.2,8.335,44,27.9993,3,49,2011,1,13,12
83,1,0,1,1,9.02,9.85,41,30.0026,2,81,2011,1,13,13
42,1,0,1,1,9.02,9.85,41,26.0027,3,39,2011,1,13,14
60,1,0,1,1,9.84,10.605,38,19.9995,5,55,2011,1,13,15
78,1,0,1,1,9.84,10.605,38,23.9994,2,76,2011,1,13,16
162,1,0,1,1,8.2,9.09,40,19.0012,4,158,2011,1,13,17
144,1,0,1,1,8.2,9.09,40,22.0028,3,141,2011,1,13,18
99,1,0,1,1,6.56,7.575,47,16.9979,1,98,2011,1,13,19
64,1,0,1,1,6.56,7.575,47,15.0013,0,64,2011,1,13,20
40,1,0,1,1,5.74,6.06,46,19.9995,0,40,2011,1,13,21
30,1,0,1,1,5.74,6.06,46,22.0028,0,30,2011,1,13,22
15,1,0,1,1,4.92,6.82,50,12.998,1,14,2011,1,13,23
14,1,0,1,1,4.92,6.82,50,12.998,0,14,2011,1,14,0
5,1,0,1,1,4.1,6.06,54,11.0014,0,5,2011,1,14,1
1,1,0,1,1,4.1,6.06,54,8.9981,0,1,2011,1,14,2
1,1,0,1,1,4.1,6.82,54,7.0015,0,1,2011,1,14,3
8,1,0,1,1,4.1,6.82,54,6.0032,0,8,2011,1,14,5
17,1,0,1,1,4.1,9.09,54,0.0,0,17,2011,1,14,6
70,1,0,1,1,4.1,6.06,74,11.0014,0,70,2011,1,14,7
158,1,0,1,1,4.92,8.335,68,0.0,2,156,2011,1,14,8
117,1,0,1,1,5.74,7.575,69,8.9981,0,117,2011,1,14,9
44,1,0,1,1,7.38,9.09,55,12.998,4,40,2011,1,14,10
53,1,0,1,1,7.38,8.335,51,19.0012,6,47,2011,1,14,11
61,1,0,1,1,8.2,9.85,44,16.9979,2,59,2011,1,14,12
77,1,0,1,1,9.02,9.85,37,26.0027,4,73,2011,1,14,13
64,1,0,1,1,9.02,10.605,41,19.0012,5,59,2011,1,14,14
68,1,0,1,1,9.84,12.12,38,11.0014,9,59,2011,1,14,15
90,1,0,1,1,9.02,12.12,41,7.0015,3,87,2011,1,14,16
159,1,0,1,1,9.02,11.365,41,11.0014,4,155,2011,1,14,17
139,1,0,1,1,8.2,12.88,47,0.0,5,134,2011,1,14,18
92,1,0,1,1,6.56,9.85,59,6.0032,3,89,2011,1,14,19
68,1,0,1,1,7.38,12.12,59,0.0,0,68,2011,1,14,20
52,1,0,1,1,6.56,11.365,69,0.0,4,48,2011,1,14,21
36,1,0,1,2,6.56,11.365,69,0.0,2,34,2011,1,14,22
27,1,0,1,2,7.38,12.12,55,0.0,1,26,2011,1,14,23
28,1,0,0,1,7.38,12.12,55,0.0,3,25,2011,1,15,0
20,1,0,0,2,6.56,9.85,59,6.0032,2,18,2011,1,15,1
12,1,0,0,2,6.56,9.85,59,6.0032,0,12,2011,1,15,2
8,1,0,0,2,6.56,11.365,59,0.0,1,7,2011,1,15,3
5,1,0,0,2,6.56,11.365,59,0.0,0,5,2011,1,15,4
1,1,0,0,1,6.56,11.365,59,0.0,0,1,2011,1,15,5
3,1,0,0,1,5.74,8.335,63,7.0015,1,2,2011,1,15,6
10,1,0,0,1,5.74,10.605,63,0.0,1,9,2011,1,15,7
23,1,0,0,1,5.74,7.575,63,8.9981,1,22,2011,1,15,8
33,1,0,0,1,6.56,9.09,64,8.9981,2,31,2011,1,15,9
59,1,0,0,1,7.38,9.85,59,11.0014,2,57,2011,1,15,10
72,1,0,0,1,8.2,9.85,55,15.0013,18,54,2011,1,15,11
89,1,0,0,1,9.84,11.365,48,15.0013,15,74,2011,1,15,12
101,1,0,0,1,11.48,12.88,38,19.9995,21,80,2011,1,15,13
118,1,0,0,1,12.3,14.395,39,19.0012,26,92,2011,1,15,14
129,1,0,0,2,13.12,15.91,36,12.998,21,108,2011,1,15,15
128,1,0,0,2,13.94,16.665,34,12.998,33,95,2011,1,15,16
83,1,0,0,2,13.12,15.15,36,19.0012,29,54,2011,1,15,17
84,1,0,0,2,12.3,14.395,45,16.9979,15,69,2011,1,15,18
74,1,0,0,2,13.12,15.15,39,16.9979,14,60,2011,1,15,19
41,1,0,0,2,13.12,15.15,39,16.9979,6,35,2011,1,15,20
57,1,0,0,2,13.12,15.15,39,15.0013,6,51,2011,1,15,21
26,1,0,0,2,12.3,15.91,42,7.0015,0,26,2011,1,15,22
44,1,0,0,1,12.3,14.395,45,19.0012,5,39,2011,1,15,23
39,1,0,0,1,10.66,15.15,56,0.0,6,33,2011,1,16,0
23,1,0,0,1,10.66,13.635,56,8.9981,4,19,2011,1,16,1
16,1,0,0,1,10.66,14.395,56,6.0032,3,13,2011,1,16,2
15,1,0,0,1,9.02,13.635,69,0.0,9,6,2011,1,16,3
1,1,0,0,1,10.66,12.88,56,11.0014,0,1,2011,1,16,4
2,1,0,0,2,10.66,12.88,56,11.0014,1,1,2011,1,16,5
1,1,0,0,2,10.66,12.88,56,11.0014,0,1,2011,1,16,6
3,1,0,0,2,9.84,10.605,56,19.9995,0,3,2011,1,16,7
18,1,0,0,1,9.02,10.605,55,19.0012,0,18,2011,1,16,8
32,1,0,0,1,9.02,10.605,51,16.9979,3,29,2011,1,16,9
79,1,0,0,1,9.02,10.605,51,19.0012,8,71,2011,1,16,10
93,1,0,0,1,9.84,11.365,44,16.9979,23,70,2011,1,16,11
104,1,0,0,1,9.84,10.605,41,19.0012,29,75,2011,1,16,12
118,1,0,0,1,10.66,11.365,35,19.9995,23,95,2011,1,16,13
91,1,0,0,1,11.48,13.635,36,16.9979,22,69,2011,1,16,14
113,1,0,0,1,10.66,12.12,38,16.9979,35,78,2011,1,16,15
99,1,0,0,1,9.84,11.365,38,15.0013,22,77,2011,1,16,16
105,1,0,0,1,9.02,10.605,37,16.9979,23,82,2011,1,16,17
67,1,0,0,1,8.2,10.605,40,11.0014,11,56,2011,1,16,18
61,1,0,0,1,7.38,9.85,47,8.9981,14,47,2011,1,16,19
57,1,0,0,1,7.38,9.85,47,11.0014,7,50,2011,1,16,20
28,1,0,0,1,7.38,9.85,51,11.0014,6,22,2011,1,16,21
